ids,lon,lat,30yr_separation(km/day),30yr_separation(km/km)
148420702.0,-70.707064659214794,42.286491585007624,12.98,0.33
148420702.0,-70.772276422874995,42.374829355814128,33.25,0.91
148420703.0,-70.231785429895282,42.844071270105211,14.30,0.20
148420703.0,-70.134668484535439,42.800573819312774,11.91,0.14
148420703.0,-70.07567785345438,42.858055535419844,20.57,0.29
148420703.0,-69.667729122831119,43.132330952958561,10.85,0.11
148420703.0,-69.480591437426995,43.112763536418448,22.63,0.59
148420703.0,-69.363531956786986,43.161138658587539,14.69,0.24
148420703.0,-68.937317636320628,43.15803843758588,15.95,0.23
148420703.0,-68.988890473270459,42.764239125505355,21.43,0.30
148420703.0,-68.999551316233536,42.690300062602674,16.62,0.18
148420703.0,-69.041186053037123,42.75501839112453,13.61,0.14
148420703.0,-69.077512834153296,42.721215268810539,22.80,0.23
148420703.0,-69.220018283707773,42.739184494156525,17.72,0.20
148420703.0,-69.351148675647664,42.76084432694725,32.95,0.36
148420703.0,-69.194323046926073,42.698939800024519,12.67,0.16
148420703.0,-69.669304946340517,42.494082316574357,55.03,0.67
148420703.0,-69.731200064275825,42.078165963629303,56.09,0.52
148420703.0,-68.88201131364977,42.372842297191106,26.29,0.36
148420703.0,-68.759705761227963,42.144418604628427,13.64,0.15
148420703.0,-68.629981094804265,42.349513715265587,36.98,0.46
148420703.0,-68.046957406024674,42.672693337402514,31.49,0.35
148420703.0,-67.603488359104517,42.465448134666573,44.00,0.38
148420703.0,-68.061717546070355,42.240270060661935,58.14,0.53
148420703.0,-67.088065178828998,42.089766489609097,28.09,0.16
148420727.0,-70.380453374413193,42.248717547816049,2.17,0.03
148420727.0,-70.560035724033497,41.978339524964198,14.35,0.36
148420728.0,-70.407060713791978,42.199200497539607,2.65,0.03
148420728.0,-70.255310686537271,42.325937258273953,32.33,0.45
148420728.0,-70.570562413989535,42.159858421892373,11.19,0.26
1504107014.0,-70.201784552555154,41.806941521040521,16.35,0.43
1504107015.0,-70.137441870237254,41.856176864125764,8.69,0.21
1504107020.0,-70.139743742015341,41.78080821095373,17.20,0.33
1504107021.0,-70.00349741489876,42.067755888699928,40.50,0.54
1504107021.0,-69.472125065236781,42.068220816626074,5.32,0.08
1504107021.0,-69.36146788790947,41.94700377170453,16.82,0.23
1504107021.0,-69.315942308699675,42.003570693184948,20.63,0.30
1504107021.0,-69.048573029940314,41.826127900581717,20.59,0.39
1504107021.0,-69.193110402181588,41.904878852602799,25.56,0.36
1504107021.0,-68.910277050024291,42.233816464237442,7.93,0.11
1504107021.0,-68.782599014162201,42.04232589637396,30.83,0.46
1504107021.0,-68.939025751788932,41.944780283840622,22.25,0.38
1504107021.0,-69.127436745914281,41.851526192726325,24.80,0.38
1504107021.0,-69.100054661640883,41.991580729351064,33.57,0.69
1504107021.0,-69.078265936122122,42.200386882178925,19.01,0.22
1504107021.0,-69.152645872989652,42.198471296859275,16.59,0.27
1504107021.0,-68.848575683865135,42.065830787103366,37.24,0.54
1504107021.0,-68.764675689170431,42.390503051294374,34.37,0.40
1504107021.0,-68.119641363888121,42.535508415228193,38.19,0.36
1504107022.0,-70.256745927822067,42.250347376735562,10.98,0.24
1504107022.0,-70.263978725887043,42.312105591906864,63.89,0.69
1504107022.0,-69.750950618209927,41.884371006120844,51.86,0.73
1504107022.0,-69.544446929198372,41.336722363339987,40.66,0.27
150410707.0,-70.044431581117465,41.828072179320792,9.47,0.14
150410709.0,-70.200006489218069,41.806602869626616,11.40,0.27
150420702.0,-70.538812199950286,42.775047558290034,18.38,0.62
150420707.0,-70.638269349200428,42.366939885273993,25.61,1.26
150420707.0,-70.596504372355952,42.380037168960911,1.39,0.04
150420707.0,-70.49894639438449,42.504322990459471,5.83,0.15
150420707.0,-70.54511753614932,42.436156750533073,21.03,0.64
153410701.0,-70.280360774045349,41.80974073160008,21.25,0.51
155420701.0,-70.219663751273814,42.205337983429786,53.55,0.54
155420701.0,-69.599587946630251,41.838525594294161,29.80,0.32
155420701.0,-68.741411986618374,41.767397371508835,14.24,0.21
155420701.0,-68.24947834121825,41.97216576525804,23.79,0.47
155420701.0,-68.39821511961209,42.025084553391707,26.02,0.29
155420701.0,-68.362716538298045,42.177807213452418,23.36,0.27
155420701.0,-67.778085927347959,42.314626245830304,10.73,0.13
155420701.0,-67.481362705191572,42.164670672312241,27.97,0.30
155420701.0,-67.1190705997072,42.153131867731751,28.21,0.14
155420701.0,-66.905280414719471,42.011028583192264,31.33,0.17
155420701.0,-67.012974300445748,42.025757247031237,21.43,0.13
155420701.0,-66.935551619524574,42.020412620232968,28.28,0.17
155420701.0,-66.537054165254716,41.894890000479691,24.59,0.11
155420701.0,-66.659946830440518,41.670196040818524,12.38,0.07
155420701.0,-66.76574087056126,41.453847470412008,19.71,0.15
155420701.0,-66.754434769281474,41.078709628633298,43.79,0.40
155420701.0,-66.851366634505339,41.164138327618431,27.66,0.27
155420703.0,-70.309473023250192,42.151818593855729,73.94,0.66
155420703.0,-69.412582604560654,42.08149332480744,51.26,0.70
155420703.0,-68.743622931837123,42.332740949919703,38.83,0.49
155420703.0,-68.90570032268144,42.950453872619825,13.46,0.13
155420703.0,-68.887433051643441,43.106449718510369,29.42,0.37
155420703.0,-68.374819881659278,43.141257008486271,28.30,0.45
155420703.0,-68.473421336339257,43.45197260684089,33.18,0.39
155420703.0,-68.017938996011253,43.584114299253919,34.89,0.45
155420703.0,-67.496853689594204,43.703558476736788,29.29,0.32
155420703.0,-67.248591958454497,43.568004084897687,12.58,0.09
155420703.0,-67.215014239734899,43.612674573146954,46.43,0.44
155420703.0,-67.225358517770744,43.342216922318137,38.31,0.46
155420703.0,-67.269101465375769,43.349075646197157,32.17,0.35
155420703.0,-66.99677147267559,43.210886040981457,14.31,0.18
155420703.0,-67.111455392818428,43.458292870578269,25.89,0.23
155420703.0,-67.105549085770363,43.255461708487012,20.44,0.19
155440671.0,-67.563119413423607,44.151192928637684,21.64,0.28
155440671.0,-67.835233474610277,43.504426190832945,36.04,0.66
155440671.0,-67.510985520901087,43.656088138410297,8.66,0.11
155440671.0,-67.053547415433869,43.735382865747098,36.90,0.36
155440671.0,-67.139308188761518,43.723382871169989,22.47,0.18
155440671.0,-67.252925652181489,43.684646609646677,27.31,0.31
155440671.0,-67.051424660520482,43.809815062959807,42.03,0.37
155440671.0,-67.255084620292877,43.647679934475384,30.32,0.31
155440671.0,-67.298883788062696,43.545907269034245,18.85,0.21
155440671.0,-67.33772793787945,43.708006103469565,19.30,0.20
155440671.0,-67.440420367054998,43.553167153456208,15.70,0.17
155440671.0,-67.504236786840153,43.719675626053117,17.49,0.31
155440671.0,-67.372690059406509,43.671989794246791,13.12,0.17
155440671.0,-67.127833398408143,43.817238109312761,25.60,0.28
155440671.0,-67.029203434524902,43.656505645992141,19.02,0.17
155440671.0,-67.01230948903526,43.768958297905385,38.45,0.34
155440671.0,-66.920010423010794,43.55619814310041,42.85,0.36
155440671.0,-66.917842902337327,43.722904077839729,23.82,0.22
155440671.0,-67.04853215231789,43.804247798202653,12.04,0.15
155440671.0,-66.971231156146899,43.916175417357735,50.13,0.67
155440671.0,-67.141106513683383,43.867823805348188,32.56,0.23
155440671.0,-66.897606426556777,44.079193978976846,82.67,0.54
155440671.0,-66.894371844536295,44.322394228484548,25.28,0.22
155440671.0,-68.096587980329247,43.853993227582009,16.26,0.16
155440671.0,-68.580612143382609,43.68254883097822,30.82,0.46
155440671.0,-68.854887048618906,43.536653516700937,12.86,0.28
155440671.0,-68.666353324567382,43.486032201782443,31.15,0.49
155440671.0,-68.652376856812808,43.238464893155978,41.97,0.57
155440671.0,-68.182202181210343,42.928138244309793,32.05,0.45
156420702.0,-70.648910303794025,42.777422773145169,42.17,0.78
156420702.0,-70.491917664268826,42.419614315349854,37.00,0.56
156420702.0,-70.114781792545628,42.271664197256193,11.99,0.18
156420702.0,-69.857231186590553,42.157094692973097,25.75,0.30
156420702.0,-69.830419286617129,42.057593589695848,22.78,0.25
156420702.0,-69.587728610211514,41.70799779615669,10.39,0.09
156420702.0,-69.267511187952124,41.582369033464673,4.48,0.04
156420702.0,-68.862316729847763,41.497090485284254,21.11,0.19
156420702.0,-68.791016117609232,41.453849903916122,21.53,0.25
156420702.0,-68.50262469712456,41.736957299199069,19.03,0.15
156420702.0,-67.805047607670247,41.871200652894501,22.32,0.10
156420702.0,-67.46764558351903,41.839496987500091,28.73,0.15
156420702.0,-67.205783762163378,41.737242709445376,8.39,0.04
156420702.0,-67.126710465167704,41.669633803795193,14.51,0.07
156420702.0,-67.345726554764298,41.228639181764919,30.12,0.17
156420702.0,-68.250410704973291,41.541174981793901,68.77,0.47
156420703.0,-70.589316423760096,42.768448278819214,36.30,0.73
156420703.0,-70.491938734593347,42.41470026437991,28.67,0.45
156420703.0,-69.886337810310252,42.125605212012147,8.97,0.11
156420703.0,-69.653808575805655,41.799798069243145,6.75,0.07
156420703.0,-69.591165756868222,41.579572230243329,27.87,0.16
156420703.0,-69.654518185545214,41.47700674196399,28.75,0.19
156420703.0,-70.554353869015117,41.020200210530035,39.17,0.80
156420705.0,-70.582916380457718,42.593722179197378,15.46,0.32
156420705.0,-70.466112460202893,42.63240565040892,42.61,0.82
156420705.0,-70.256942953624858,42.390905844113206,16.29,0.21
156420705.0,-70.425705553035968,42.277669941343881,15.60,0.27
156420705.0,-69.147381515124437,41.838803636131594,10.77,0.16
156420705.0,-69.132021888118956,42.11398730466609,18.83,0.18
156420705.0,-69.027604143228658,42.149149861970294,12.02,0.12
156420705.0,-68.855975266576721,42.210477135163671,11.17,0.13
156420705.0,-68.651428219452228,42.307268952124815,2.58,0.05
156420705.0,-68.841299165100338,42.390996909087896,14.03,0.20
156420705.0,-68.696689091781948,42.498957831131541,21.06,0.28
156420705.0,-68.582566531858376,42.537883166458109,15.35,0.18
156420705.0,-68.627665504833544,42.471067744727456,14.56,0.24
156420705.0,-68.140343956529392,42.664244415140161,20.49,0.21
156420705.0,-67.723596767124718,42.608597411736952,27.96,0.22
156420705.0,-66.417427177402715,42.467291907586805,35.93,0.22
156420705.0,-66.372077025972942,42.853280216395433,22.67,0.26
156420705.0,-66.562890498628434,43.009883577771269,18.04,0.15
156420705.0,-66.356334441710416,43.112867164809821,6.97,0.05
156420705.0,-66.533623573462577,43.289608022068641,42.62,0.30
156420705.0,-66.361652270390124,43.567105765884506,54.69,0.33
156420705.0,-66.59410023903942,44.091572166860487,11.71,0.09
157420702.0,-70.70920717658926,42.274256233655308,17.54,0.31
157420702.0,-70.851784002807292,42.314824408938421,7.16,0.13
157420704.0,-69.627609138998238,41.766405134853798,26.42,0.26
157420704.0,-69.313423138893839,41.506443627825654,27.38,0.26
157430681.0,-68.79183219515636,43.789603323224057,3.65,0.07
157430681.0,-69.057365663865596,43.498040171797214,4.01,0.09
157430681.0,-69.137567580905838,43.485084430737253,18.87,0.38
157430681.0,-69.328994548575125,43.427217292580629,17.19,0.35
157430681.0,-69.267365906625315,43.451508762340247,21.05,0.34
157430681.0,-69.552263192406613,43.434006013619559,27.56,0.57
157430681.0,-69.640073663597889,43.315772284053125,26.63,0.45
157430681.0,-69.862121848835699,43.010894138712331,14.17,0.43
157430681.0,-69.950340852744205,42.886845462786461,1.50,0.03
157430681.0,-69.666791740061427,42.91137417875315,10.68,0.16
157430691.0,-68.961404349990786,43.85326999717298,27.42,0.55
157430691.0,-68.96509791239842,43.706275670953438,41.95,0.87
157430691.0,-69.249788652133986,43.573421445411469,30.44,0.59
157430691.0,-69.608840858430781,43.445803624544602,47.92,0.67
157430691.0,-69.777567023189377,43.202392719440525,23.59,0.42
157430691.0,-69.270436452243516,42.968442734272458,37.80,0.69
157430691.0,-69.369474266849451,42.726553212709497,3.79,0.04
157430691.0,-69.19194168611898,42.735016385736856,11.59,0.15
158420701.0,-70.699617990552554,42.273142757119849,17.78,0.31
158420701.0,-70.594001298849975,42.00649477033619,11.38,0.17
158420701.0,-70.321516319455071,41.877979109880883,8.41,0.21
158420703.0,-70.70230050003336,42.27367753456349,19.24,0.33
158420703.0,-70.584925434100526,41.99149464568309,9.72,0.18
158420703.0,-70.335155979138349,41.888859975574114,25.12,0.31
158420703.0,-69.835193548683179,41.995896100664119,23.44,0.26
158420703.0,-69.379126075673497,41.794176018222025,24.72,0.28
158420703.0,-68.91729272440385,41.570552138163862,22.85,0.21
158420703.0,-68.587509877897475,41.668325165982047,47.51,0.43
158420703.0,-68.274398256478136,42.164839938748486,24.25,0.27
158420703.0,-68.745248604653241,42.410718702730989,20.62,0.31
158420703.0,-69.79534333521606,42.221767678490416,41.04,0.48
158420703.0,-69.361992631825885,41.637237523011628,31.53,0.34
158420703.0,-68.95368819055831,41.513120637742915,41.48,0.45
158420703.0,-68.595378337426126,41.631024977834514,71.45,0.70
158420703.0,-67.564652197200616,41.757047025437828,12.41,0.06
158420703.0,-67.493427220255498,41.509136905450724,34.66,0.14
158420703.0,-67.453776622073903,41.673122438558565,10.88,0.06
158440681.0,-67.981982827402192,44.146881791992804,25.19,0.32
158440681.0,-68.43954279890724,43.783074955242746,10.76,0.19
158440681.0,-68.766211545327295,43.597259444700214,61.09,0.83
