ids,lon,lat,30yr_separation(km/day),30yr_separation(km/km)
137410702,-66.947782452021428,41.820131584195614,9.57,0.15
137410702,-66.959981717002222,41.855736031764216,8.90,0.13
137410702,-66.983756444567035,41.848059118371523,8.89,0.12
137410702,-66.943949136130385,41.781744629584587,18.10,0.23
137410702,-66.934572679178729,41.760563155068077,10.32,0.13
138410701,-69.975799281646957,41.44126191614469,12.07,0.23
138410701,-69.783448711997963,41.256119208047167,16.56,0.33
138410701,-69.751265958452507,41.253843437220112,21.67,0.36
138410701,-69.72878690251747,41.250566079321132,21.57,0.34
138410701,-69.689958067852004,41.25921773124076,4.20,0.06
138410701,-69.650195640696595,41.24114436894962,8.30,0.12
138410701,-69.627975496886009,41.234720231987922,20.79,0.30
138410701,-69.483056059214917,41.220780842824645,6.42,0.10
138410701,-69.353958986655925,41.067212790852572,16.53,0.27
138410701,-69.108620586489891,41.137091318146901,30.12,0.63
138410701,-68.826675859516811,41.263846345875663,37.11,0.90
138410701,-68.76817016359665,41.497339708999014,8.82,0.20
138410701,-68.739248391285457,41.549529898053905,10.98,0.36
138410701,-68.668987146690895,41.638266997356915,21.75,0.92
138410701,-68.610406213554796,41.769430120769108,20.89,1.11
138410701,-68.535750550445059,41.825853390258224,21.49,1.00
138410701,-68.372755778574017,41.889729901850636,20.15,0.84
138410701,-68.282889875944818,42.022278543625497,9.36,0.72
138410701,-68.2935521153574,42.020915764005863,7.67,0.43
138410701,-68.40182411677111,42.041086106818682,8.71,0.37
138410701,-68.453343347041923,42.027186669679139,2.13,0.13
138410701,-68.47103335074118,42.010768357227704,1.66,0.12
138410701,-68.926507306733882,42.327468533054017,6.56,0.31
138410701,-68.877314644991984,42.292556119905768,4.93,0.24
138410701,-68.835721538926066,42.237271729749807,6.02,0.32
138410701,-68.853243229743725,42.252302668787948,5.86,0.36
146430701,-69.98982209361813,42.686142210027114,8.93,0.38
146430701,-69.940449033883894,42.678665330975896,11.75,0.71
146430703,-69.317367393965412,42.6869906481516,8.83,0.40
146430703,-69.298809168280044,42.731692024721646,1.88,0.07
146430703,-69.03807110441825,42.8190463532571,6.89,0.18
146430703,-68.989666495744103,42.762216348701791,5.98,0.17
146430703,-68.97898827556817,42.674162272891181,6.85,0.14
146430703,-68.863066301740005,42.683473072273827,4.21,0.13
146430703,-68.74661910452096,42.695644049231447,3.96,0.18
1484207010,-69.747026198493657,42.259248460065265,15.69,1.10
1484207010,-69.715713274151241,42.210883764481515,9.67,0.40
148420703,-68.874346169814089,42.988175241791254,3.98,0.12
148420703,-69.026609194475753,42.840777746212275,7.29,0.48
148420703,-68.906221847208172,42.8207581727237,7.73,0.49
148420703,-68.919606482519967,42.758246497579172,7.17,0.24
148420703,-69.04020193979099,42.758444220589936,7.62,0.31
148420703,-69.027774355922432,42.685085731423008,16.04,0.71
148420703,-69.012274935319397,42.693291153573838,10.94,0.56
148420703,-68.761909235280186,42.700401192267243,6.65,0.14
148420703,-68.774650374154973,42.645606428812201,5.94,0.22
148420703,-68.922302250859076,42.630275394214777,11.43,0.37
148420703,-69.074354954388468,42.771584525616184,12.01,0.38
148420703,-69.031629115796008,42.726325174885552,5.67,0.13
148420703,-69.145915817876485,42.787067103141382,5.95,0.26
148420703,-69.142070272787421,42.767314732511579,11.77,0.26
148420703,-69.310811850298464,42.742521065369822,13.69,0.47
148420703,-69.322189954978668,42.825812892897453,10.44,0.25
148420703,-69.193073666069353,42.829474283522856,11.76,0.34
148420703,-69.356520391420972,42.734479469594312,17.14,0.58
148420703,-69.29847352274119,42.812200759265338,5.69,0.13
148420703,-69.197668468774623,42.708297841750436,17.97,0.69
148420703,-69.075080048428347,42.707654131668086,7.05,0.26
148420703,-69.181106156137986,42.700981645109493,16.33,0.47
148420703,-69.305351406217227,42.791876609348527,10.70,0.57
148420703,-69.326282626175498,42.783436135747877,7.02,0.25
148420703,-69.200759350133396,42.678239816647029,16.53,0.65
148420703,-69.093766928096827,42.785323244868657,6.79,0.23
148420703,-68.882011313643076,42.372842297196073,7.39,0.39
148420703,-68.799714454602764,42.341821501589244,9.05,0.37
148420703,-68.770738952322873,42.259370720717094,14.77,0.51
148420703,-68.759705761208338,42.144418604618522,3.61,0.11
148420703,-68.678744391984736,42.219279753699901,11.04,0.35
148420703,-68.652081195090716,42.294541588186121,7.10,0.29
148420703,-68.655674401912947,42.486359726367709,19.21,0.55
148420703,-68.325906746016557,42.579115443457347,11.20,0.53
148420703,-67.587905351704066,42.478077780327069,5.36,0.21
148420703,-67.546064052421343,42.484541842454178,30.83,0.88
148420703,-67.914852313294929,42.25545493443466,16.06,0.51
148420703,-67.650360587777612,42.19947071151477,26.52,0.59
148420703,-67.204438017915052,42.136834279087566,4.35,0.06
148420703,-65.424387459798183,41.296281091902806,25.45,0.95
148420703,-65.489696349240091,41.135743306370109,19.28,0.88
156420702,-69.867002481003453,42.20720027160251,10.70,0.42
156420702,-69.887029355329844,42.220554590349877,10.51,0.31
156420702,-69.860843302209076,42.121548656387219,16.22,0.65
156420702,-69.870344659275545,42.020818686809832,7.76,0.22
156420702,-69.76339450197851,42.012783485015888,8.10,0.26
156420702,-69.6262629506964,41.827626512143631,6.87,0.25
156420702,-69.582861372172033,41.688172865799793,6.11,0.19
156420702,-69.425823431514829,41.60067993078718,3.92,0.09
156420702,-69.318843945431254,41.557167666587659,2.55,0.07
156420702,-69.288103193929544,41.575653046780793,2.87,0.06
156420702,-69.173789319945001,41.557269972110049,6.20,0.18
156420702,-69.076499420261442,41.606633071918132,8.33,0.20
156420702,-68.830479057254266,41.549532853610387,6.39,0.13
156420702,-68.834327983427869,41.497396876713267,12.18,0.41
156420702,-68.770906224060511,41.409272955503475,5.44,0.23
156420702,-68.118080650951185,41.835949157552733,19.77,0.41
156420702,-67.645474311315269,41.97235166108112,18.01,0.23
156420702,-67.423842476032959,41.838568839586685,5.97,0.09
156420702,-67.360643867446129,41.73393768516096,14.31,0.23
156420702,-67.299572845305079,41.690711190907628,6.58,0.10
156420702,-67.162623145316189,41.619577439253504,1.66,0.02
156420702,-67.116514497086158,41.573203449174756,2.09,0.03
156420702,-67.089602169348169,41.579441592846507,11.28,0.16
156420702,-67.08913409829978,41.416529132432345,10.10,0.15
156420702,-67.141803973398865,41.223231297503204,4.39,0.08
156420702,-67.30417065258851,41.18314982997542,12.97,0.21
156420702,-67.453538743092892,41.164007240205066,15.43,0.25
156420702,-67.569087478952412,41.156555831982054,7.47,0.13
156420702,-67.688869898161286,41.178247199030949,4.91,0.09
156420702,-67.734857506232444,41.103039008714532,3.55,0.07
